"pic1.png",1,1,"00JHjm"
"pic1.png",1,2,"96JHjmyG"
"pic1.png",1,3,"I7JHjmt.~A"
"pic1.png",1,4,"R7JHjmt.~A?c"
"pic1.png",1,5,"a7JHjmt.~A?cWA"
"pic1.png",1,6,"j7JHjmt.~A?cWAxa"
"pic1.png",1,7,"s7JHjmt.~A?cWAxaRj"
"pic1.png",1,8,"$7JHjmt.~A?cWAxaRj-:"
"pic1.png",2,1,"17JHjmHb"
"pic1.png",2,2,"A7JHjmHbt.,;"
"pic1.png",2,3,"J7JHjmHbt.,;~AxH"
"pic1.png",2,4,"S7JHjmHbt.,;~AxH?c%1"
"pic1.png",2,5,"b7JHjmHbt.,;~AxH?c%1WAtl"
"pic1.png",2,6,"k7JHjmHbt.,;~AxH?c%1WAtlxa?a"
"pic1.png",2,7,"t7JHjmHbt.,;~AxH?c%1WAtlxa?aRjNy"
"pic1.png",2,8,"%7JHjmHbt.,;~AxH?c%1WAtlxa?aRjNy-:-:"
"pic1.png",3,1,"2RJHjmR700"
"pic1.png",3,2,"BRJHjmR700o#smR+"
"pic1.png",3,3,"KRJHjmR700o#smR+%1oMWC"
"pic1.png",3,4,"TRJHjmR700o#smR+%1oMWCxus:Rj"
"pic1.png",3,5,"cRJHjmR700o#smR+%1oMWCxus:Rjaxozs-"
"pic1.png",3,6,"lRJHjmR700o#smR+%1oMWCxus:Rjaxozs-ofxaay"
"pic1.png",3,7,"uRJHjmR700o#smR+%1oMWCxus:Rjaxozs-ofxaayWUWYWB"
"pic1.png",3,8,"*RJHjmR700o#smR+%1oMWCxus:Rjaxozs-ofxaayWUWYWBt7t7j]"
"pic1.png",4,1,"3aJHjmVu8_~p"
"pic1.png",4,2,"CaJHjmVu8_~po#smR+a~"
"pic1.png",4,3,"LaJHjmVu8_~po#smR+a~xaoLWCRj"
"pic1.png",4,4,"UaJHjmVu8_~po#smR+a~xaoLWCRjt8ofRjWY"
"pic1.png",4,5,"daJHjmVu8_~po#smR+a~xaoLWCRjt8ofRjWYaxofoda~"
"pic1.png",4,6,"maJHjmVu8_~po#smR+a~xaoLWCRjt8ofRjWYaxofoda~oet7ayoe"
"pic1.png",4,7,"vaJHjmVu8_~po#smR+a~xaoLWCRjt8ofRjWYaxofoda~oet7ayoeWVWXayWC"
"pic1.png",4,8,"+aJHjmVu8_~po#smR+a~xaoLWCRjt8ofRjWYaxofoda~oet7ayoeWVWXayWCt6t6j[ay"
"pic1.png",5,1,"4aJHjmVu8_~pXA"
"pic1.png",5,2,"DaJHjmVu8_~pXAo#smR+a~tR"
"pic1.png",5,3,"MaJHjmVu8_~pXAo#smR+a~tRxaoLWCRjxt"
"pic1.png",5,4,"VaJHjmVu8_~pXAo#smR+a~tRxaoLWCRjxtt8ofRjWYRj"
"pic1.png",5,5,"eaJHjmVu8_~pXAo#smR+a~tRxaoLWCRjxtt8ofRjWYRjaxofoda~j]"
"pic1.png",5,6,"naJHjmVu8_~pXAo#smR+a~tRxaoLWCRjxtt8ofRjWYRjaxofoda~j]oet7ayoeWD"
"pic1.png",5,7,"waJHjmVu8_~pXAo#smR+a~tRxaoLWCRjxtt8ofRjWYRjaxofoda~j]oet7ayoeWDWVWXayWCs:"
"pic1.png",5,8,",aJHjmVu8_~pXAo#smR+a~tRxaoLWCRjxtt8ofRjWYRjaxofoda~j]oet7ayoeWDWVWXayWCs:t6t6j[ayR*"
"pic1.png",6,1,"5aJHjmVu8_~pXA8_"
"pic1.png",6,2,"EaJHjmVu8_~pXA8_o#smR+a~tRRj"
"pic1.png",6,3,"NaJHjmVu8_~pXA8_o#smR+a~tRRjxaoLWCRjxtt7"
"pic1.png",6,4,"WaJHjmVu8_~pXA8_o#smR+a~tRRjxaoLWCRjxtt7t8ofRjWYRjjZ"
"pic1.png",6,5,"faJHjmVu8_~pXA8_o#smR+a~tRRjxaoLWCRjxtt7t8ofRjWYRjjZaxofoda~j]oL"
"pic1.png",6,6,"oaJHjmVu8_~pXA8_o#smR+a~tRRjxaoLWCRjxtt7t8ofRjWYRjjZaxofoda~j]oLoet7ayoeWDa#"
"pic1.png",6,7,"xaJHjmVu8_~pXA8_o#smR+a~tRRjxaoLWCRjxtt7t8ofRjWYRjjZaxofoda~j]oLoet7ayoeWDa#WVWXayWCs:jZ"
"pic1.png",6,8,"-aJHjmVu8_~pXA8_o#smR+a~tRRjxaoLWCRjxtt7t8ofRjWYRjjZaxofoda~j]oLoet7ayoeWDa#WVWXayWCs:jZt6t6j[ayR*V["
"pic1.png",7,1,"6aJHjmVu8_~pXA8_R%"
"pic1.png",7,2,"FaJHjmVu8_~pXA8_R%o#smR+a~tRRjoe"
"pic1.png",7,3,"OaJHjmVu8_~pXA8_R%o#smR+a~tRRjoexaoLWCRjxtt7Rj"
"pic1.png",7,4,"XaJHjmVu8_~pXA8_R%o#smR+a~tRRjoexaoLWCRjxtt7Rjt8ofRjWYRjjZjc"
"pic1.png",7,5,"gaJHjmVu8_~pXA8_R%o#smR+a~tRRjoexaoLWCRjxtt7Rjt8ofRjWYRjjZjcaxofoda~j]oLo1"
"pic1.png",7,6,"paJHjmVu8_~pXA8_R%o#smR+a~tRRjoexaoLWCRjxtt7Rjt8ofRjWYRjjZjcaxofoda~j]oLo1oet7ayoeWDa#jt"
"pic1.png",7,7,"yaJHjmVu8_~pXA8_R%o#smR+a~tRRjoexaoLWCRjxtt7Rjt8ofRjWYRjjZjcaxofoda~j]oLo1oet7ayoeWDa#jtWVWXayWCs:jZWA"
"pic1.png",7,8,".aJHjmVu8_~pXA8_R%o#smR+a~tRRjoexaoLWCRjxtt7Rjt8ofRjWYRjjZjcaxofoda~j]oLo1oet7ayoeWDa#jtWVWXayWCs:jZWAt6t6j[ayR*V[oK"
"pic1.png",8,1,"7aJHjmVu8_~pXA8_R%f+"
"pic1.png",8,2,"GaJHjmVu8_~pXA8_R%f+o#smR+a~tRRjoeNG"
"pic1.png",8,3,"PaJHjmVu8_~pXA8_R%f+o#smR+a~tRRjoeNGxaoLWCRjxtt7Rjoc"
"pic1.png",8,4,"YaJHjmVu8_~pXA8_R%f+o#smR+a~tRRjoeNGxaoLWCRjxtt7Rjoct8ofRjWYRjjZjcaf"
"pic1.png",8,5,"haJHjmVu8_~pXA8_R%f+o#smR+a~tRRjoeNGxaoLWCRjxtt7Rjoct8ofRjWYRjjZjcafaxofoda~j]oLo1t7"
"pic1.png",8,6,"qaJHjmVu8_~pXA8_R%f+o#smR+a~tRRjoeNGxaoLWCRjxtt7Rjoct8ofRjWYRjjZjcafaxofoda~j]oLo1t7oet7ayoeWDa#jtWE"
"pic1.png",8,7,"zaJHjmVu8_~pXA8_R%f+o#smR+a~tRRjoeNGxaoLWCRjxtt7Rjoct8ofRjWYRjjZjcafaxofoda~j]oLo1t7oet7ayoeWDa#jtWEWVWXayWCs:jZWAaf"
"pic1.png",8,8,":aJHjmVu8_~pXA8_R%f+o#smR+a~tRRjoeNGxaoLWCRjxtt7Rjoct8ofRjWYRjjZjcafaxofoda~j]oLo1t7oet7ayoeWDa#jtWEWVWXayWCs:jZWAaft6t6j[ayR*V[oKs:"
"pic2.png",1,1,"00MF%n"
"pic2.png",1,2,"93MF%n4N"
"pic2.png",1,3,"I3MF%n4N0f"
"pic2.png",1,4,"R5MF%n8D9t4T"
"pic2.png",1,5,"a5MF%n8D9t4T^j"
"pic2.png",1,6,"j5MF%n8D9t4T^j~B"
"pic2.png",1,7,"s5MF%n8D9t4T^j~BJ7"
"pic2.png",1,8,"$5MF%n8D9t4T^j~BJ7-U"
"pic2.png",2,1,"1lMF%n00"
"pic2.png",2,2,"AlMF%n00S|WC"
"pic2.png",2,3,"JlMF%n00S|WCR*bb"
"pic2.png",2,4,"SlMF%n00S|WCR*bbRjof"
"pic2.png",2,5,"blMF%n00S|WCR*bbRjofs:of"
"pic2.png",2,6,"klMF%n00S|WCR*bbRjofs:ofs:js"
"pic2.png",2,7,"tlMF%n00S|WCR*bbRjofs:ofs:jsWVf8"
"pic2.png",2,8,"%lMF%n00S|WCR*bbRjofs:ofs:jsWVf8oLj["
"pic2.png",3,1,"2lMF%n00%#"
"pic2.png",3,2,"BlMF%n00%#S|WCWE"
"pic2.png",3,3,"KlMF%n00%#S|WCWER*bbWB"
"pic2.png",3,4,"TlMF%n00%#S|WCWER*bbWBRjofs."
"pic2.png",3,5,"clMF%n00%#S|WCWER*bbWBRjofs.s:ofjs"
"pic2.png",3,6,"llMF%n00%#S|WCWER*bbWBRjofs.s:ofjss:jsWC"
"pic2.png",3,7,"ulMF%n00%#S|WCWER*bbWBRjofs.s:ofjss:jsWCWVf8j@"
"pic2.png",3,8,"*lMF%n00%#S|WCWER*bbWBRjofs.s:ofjss:jsWCWVf8j@oLj[az"
"pic2.png",4,1,"3lMF%n00%#Mw"
"pic2.png",4,2,"ClMF%n00%#MwS|WCWEM{"
"pic2.png",4,3,"LlMF%n00%#MwS|WCWEM{R*bbWBbH"
"pic2.png",4,4,"UlMF%n00%#MwS|WCWEM{R*bbWBbHRjofs.R*"
"pic2.png",4,5,"dlMF%n00%#MwS|WCWEM{R*bbWBbHRjofs.R*s:ofjsof"
"pic2.png",4,6,"mlMF%n00%#MwS|WCWEM{R*bbWBbHRjofs.R*s:ofjsofs:jsWCfQ"
"pic2.png",4,7,"vlMF%n00%#MwS|WCWEM{R*bbWBbHRjofs.R*s:ofjsofs:jsWCfQWVf8j@js"
"pic2.png",4,8,"+lMF%n00%#MwS|WCWEM{R*bbWBbHRjofs.R*s:ofjsofs:jsWCfQWVf8j@jsoLj[azj?"
"pic2.png",5,1,"4lMF%n00%#Mwo}"
"pic2.png",5,2,"DlMF%n00%#Mwo}S|WCWEM{a$"
"pic2.png",5,3,"MlMF%n00%#Mwo}S|WCWEM{a$R*bbWBbHfl"
"pic2.png",5,4,"VlMF%n00%#Mwo}S|WCWEM{a$R*bbWBbHflRjofs.R*R+"
"pic2.png",5,5,"elMF%n00%#Mwo}S|WCWEM{a$R*bbWBbHflRjofs.R*R+s:ofjsofbF"
"pic2.png",5,6,"nlMF%n00%#Mwo}S|WCWEM{a$R*bbWBbHflRjofs.R*R+s:ofjsofbFs:jsWCfQjZ"
"pic2.png",5,7,"wlMF%n00%#Mwo}S|WCWEM{a$R*bbWBbHflRjofs.R*R+s:ofjsofbFs:jsWCfQjZWVf8j@jsjs"
"pic2.png",5,8,",lMF%n00%#Mwo}S|WCWEM{a$R*bbWBbHflRjofs.R*R+s:ofjsofbFs:jsWCfQjZWVf8j@jsjsoLj[azj?j["
"pic2.png",6,1,"5lMF%n00%#Mwo}wb"
"pic2.png",6,2,"ElMF%n00%#Mwo}wbS|WCWEM{a$s."
"pic2.png",6,3,"NlMF%n00%#Mwo}wbS|WCWEM{a$s.R*bbWBbHflax"
"pic2.png",6,4,"WlMF%n00%#Mwo}wbS|WCWEM{a$s.R*bbWBbHflaxRjofs.R*R+ax"
"pic2.png",6,5,"flMF%n00%#Mwo}wbS|WCWEM{a$s.R*bbWBbHflaxRjofs.R*R+axs:ofjsofbFWB"
"pic2.png",6,6,"olMF%n00%#Mwo}wbS|WCWEM{a$s.R*bbWBbHflaxRjofs.R*R+axs:ofjsofbFWBs:jsWCfQjZWC"
"pic2.png",6,7,"xlMF%n00%#Mwo}wbS|WCWEM{a$s.R*bbWBbHflaxRjofs.R*R+axs:ofjsofbFWBs:jsWCfQjZWCWVf8j@jsjsa|"
"pic2.png",6,8,"-lMF%n00%#Mwo}wbS|WCWEM{a$s.R*bbWBbHflaxRjofs.R*R+axs:ofjsofbFWBs:jsWCfQjZWCWVf8j@jsjsa|oLj[azj?j[f6"
"pic2.png",7,1,"6lMF%n00%#Mwo}wbtR"
"pic2.png",7,2,"FlMF%n00%#Mwo}wbtRS|WCWEM{a$s.WB"
"pic2.png",7,3,"OlMF%n00%#Mwo}wbtRS|WCWEM{a$s.WBR*bbWBbHflaxt7"
"pic2.png",7,4,"XlMF%n00%#Mwo}wbtRS|WCWEM{a$s.WBR*bbWBbHflaxt7Rjofs.R*R+axR+"
"pic2.png",7,5,"glMF%n00%#Mwo}wbtRS|WCWEM{a$s.WBR*bbWBbHflaxt7Rjofs.R*R+axR+s:ofjsofbFWBfl"
"pic2.png",7,6,"plMF%n00%#Mwo}wbtRS|WCWEM{a$s.WBR*bbWBbHflaxt7Rjofs.R*R+axR+s:ofjsofbFWBfls:jsWCfQjZWCbH"
"pic2.png",7,7,"ylMF%n00%#Mwo}wbtRS|WCWEM{a$s.WBR*bbWBbHflaxt7Rjofs.R*R+axR+s:ofjsofbFWBfls:jsWCfQjZWCbHWVf8j@jsjsa|ay"
"pic2.png",7,8,".lMF%n00%#Mwo}wbtRS|WCWEM{a$s.WBR*bbWBbHflaxt7Rjofs.R*R+axR+s:ofjsofbFWBfls:jsWCfQjZWCbHWVf8j@jsjsa|ayoLj[azj?j[f6oL"
"pic2.png",8,1,"7lMF%n00%#Mwo}wbtRjF"
"pic2.png",8,2,"GlMF%n00%#Mwo}wbtRjFS|WCWEM{a$s.WBaz"
"pic2.png",8,3,"PlMF%n00%#Mwo}wbtRjFS|WCWEM{a$s.WBazR*bbWBbHflaxt7ae"
"pic2.png",8,4,"YlMF%n00%#Mwo}wbtRjFS|WCWEM{a$s.WBazR*bbWBbHflaxt7aeRjofs.R*R+axR+WB"
"pic2.png",8,5,"hlMF%n00%#Mwo}wbtRjFS|WCWEM{a$s.WBazR*bbWBbHflaxt7aeRjofs.R*R+axR+WBs:ofjsofbFWBflfj"
"pic2.png",8,6,"qlMF%n00%#Mwo}wbtRjFS|WCWEM{a$s.WBazR*bbWBbHflaxt7aeRjofs.R*R+axR+WBs:ofjsofbFWBflfjs:jsWCfQjZWCbHkC"
"pic2.png",8,7,"zlMF%n00%#Mwo}wbtRjFS|WCWEM{a$s.WBazR*bbWBbHflaxt7aeRjofs.R*R+axR+WBs:ofjsofbFWBflfjs:jsWCfQjZWCbHkCWVf8j@jsjsa|ayj@"
"pic2.png",8,8,":lMF%n00%#Mwo}wbtRjFS|WCWEM{a$s.WBazR*bbWBbHflaxt7aeRjofs.R*R+axR+WBs:ofjsofbFWBflfjs:jsWCfQjZWCbHkCWVf8j@jsjsa|ayj@oLj[azj?j[f6oLay"
"pic3.png",1,1,"009jAf"
"pic3.png",1,2,"909jAf@E"
"pic3.png",1,3,"I59jAfrq0."
"pic3.png",1,4,"R59jAfrq0.5R"
"pic3.png",1,5,"a59jAfrq0.5RIt"
"pic3.png",1,6,"j59jAfrq0.5RIt%1"
"pic3.png",1,7,"s59jAfrq0.5RIt%1$$"
"pic3.png",1,8,"$59jAfrq0.5RIt%1$$ah"
"pic3.png",2,1,"119jAf4T"
"pic3.png",2,2,"A19jAf4T*{~R"
"pic3.png",2,3,"J59jAfIUrq-T0.S2"
"pic3.png",2,4,"S59jAfIUrq-T0.S25RER"
"pic3.png",2,5,"b59jAfIUrq-T0.S25RERItob"
"pic3.png",2,6,"k59jAfIUrq-T0.S25RERItob%1bH"
"pic3.png",2,7,"t59jAfIUrq-T0.S25RERItob%1bH$$o2"
"pic3.png",2,8,"%59jAfIUrq-T0.S25RERItob%1bH$$o2ahxZ"
"pic3.png",3,1,"299jAfM{13"
"pic3.png",3,2,"B99jAfM{13nOxZI="
"pic3.png",3,3,"K99jAfM{13nOxZI=9~WV-P"
"pic3.png",3,4,"T99jAfM{13nOxZI=9~WV-PEMNK-T"
"pic3.png",3,5,"c99jAfM{13nOxZI=9~WV-PEMNK-TNKj=j?"
"pic3.png",3,6,"l99jAfM{13nOxZI=9~WV-PEMNK-TNKj=j?xZbHR*"
"pic3.png",3,7,"u99jAfM{13nOxZI=9~WV-PEMNK-TNKj=j?xZbHR*xYo1R+"
"pic3.png",3,8,"*99jAfM{13nOxZI=9~WV-PEMNK-TNKj=j?xZbHR*xYo1R+a#s:ay"
"pic3.png",4,1,"399jAfM{13Ef"
"pic3.png",4,2,"C99jAfM{13EfnOxZI=It"
"pic3.png",4,3,"L99jAfM{13EfnOxZI=It9~WV-PxF"
"pic3.png",4,4,"U99jAfM{13EfnOxZI=It9~WV-PxFEMNK-T-S"
"pic3.png",4,5,"d99jAfM{13EfnOxZI=It9~WV-PxFEMNK-T-SNKj=j?oM"
"pic3.png",4,6,"m99jAfM{13EfnOxZI=It9~WV-PxFEMNK-T-SNKj=j?oMxZbHR*ay"
"pic3.png",4,7,"v99jAfM{13EfnOxZI=It9~WV-PxFEMNK-T-SNKj=j?oMxZbHR*ayxYo1R+WX"
"pic3.png",4,8,"+99jAfM{13EfnOxZI=It9~WV-PxFEMNK-T-SNKj=j?oMxZbHR*ayxYo1R+WXa#s:ayRk"
"pic3.png",5,1,"499jAfM{13Efwe"
"pic3.png",5,2,"D99jAfM{13EfwenOxZI=ItxV"
"pic3.png",5,3,"M99jAfM{13EfwenOxZI=ItxV9~WV-PxFNb"
"pic3.png",5,4,"V99jAfM{13EfwenOxZI=ItxV9~WV-PxFNbEMNK-T-SIt"
"pic3.png",5,5,"e99jAfM{13EfwenOxZI=ItxV9~WV-PxFNbEMNK-T-SItNKj=j?oMxY"
"pic3.png",5,6,"n99jAfM{13EfwenOxZI=ItxV9~WV-PxFNbEMNK-T-SItNKj=j?oMxYxZbHR*ayj["
"pic3.png",5,7,"w99jAfM{13EfwenOxZI=ItxV9~WV-PxFNbEMNK-T-SItNKj=j?oMxYxZbHR*ayj[xYo1R+WXWC"
"pic3.png",5,8,",99jAfM{13EfwenOxZI=ItxV9~WV-PxFNbEMNK-T-SItNKj=j?oMxYxZbHR*ayj[xYo1R+WXWCa#s:ayRkof"
"pic3.png",6,1,"599jAfM{13Efwe=^"
"pic3.png",6,2,"E99jAfM{13Efwe=^nOxZI=ItxVs:"
"pic3.png",6,3,"N99jAfM{13Efwe=^nOxZI=ItxVs:9~WV-PxFNbNI"
"pic3.png",6,4,"W99jAfM{13Efwe=^nOxZI=ItxVs:9~WV-PxFNbNIEMNK-T-SItNH"
"pic3.png",6,5,"f99jAfM{13Efwe=^nOxZI=ItxVs:9~WV-PxFNbNIEMNK-T-SItNHNKj=j?oMxYNI"
"pic3.png",6,6,"o99jAfM{13Efwe=^nOxZI=ItxVs:9~WV-PxFNbNIEMNK-T-SItNHNKj=j?oMxYNIxZbHR*ayj[oe"
"pic3.png",6,7,"x99jAfM{13Efwe=^nOxZI=ItxVs:9~WV-PxFNbNIEMNK-T-SItNHNKj=j?oMxYNIxZbHR*ayj[oexYo1R+WXWCoL"
"pic3.png",6,8,"-99jAfM{13Efwe=^nOxZI=ItxVs:9~WV-PxFNbNIEMNK-T-SItNHNKj=j?oMxYNIxZbHR*ayj[oexYo1R+WXWCoLa#s:ayRkofj["
"pic3.png",7,1,"699jAfM{13Efwe=^bF"
"pic3.png",7,2,"F99jAfM{13Efwe=^bFnOxZI=ItxVs:j]"
"pic3.png",7,3,"O99jAfM{13Efwe=^bFnOxZI=ItxVs:j]9~WV-PxFNbNIn+"
"pic3.png",7,4,"X99jAfM{13Efwe=^bFnOxZI=ItxVs:j]9~WV-PxFNbNIn+EMNK-T-SItNHfi"
"pic3.png",7,5,"g99jAfM{13Efwe=^bFnOxZI=ItxVs:j]9~WV-PxFNbNIn+EMNK-T-SItNHfiNKj=j?oMxYNIR+"
"pic3.png",7,6,"p99jAfM{13Efwe=^bFnOxZI=ItxVs:j]9~WV-PxFNbNIn+EMNK-T-SItNHfiNKj=j?oMxYNIR+xZbHR*ayj[oeWC"
"pic3.png",7,7,"y99jAfM{13Efwe=^bFnOxZI=ItxVs:j]9~WV-PxFNbNIn+EMNK-T-SItNHfiNKj=j?oMxYNIR+xZbHR*ayj[oeWCxYo1R+WXWCoLt6"
"pic3.png",7,8,".99jAfM{13Efwe=^bFnOxZI=ItxVs:j]9~WV-PxFNbNIn+EMNK-T-SItNHfiNKj=j?oMxYNIR+xZbHR*ayj[oeWCxYo1R+WXWCoLt6a#s:ayRkofj[js"
"pic3.png",8,1,"799jAfM{13Efwe=^bFIr"
"pic3.png",8,2,"G99jAfM{13Efwe=^bFIrnOxZI=ItxVs:j]a_"
"pic3.png",8,3,"P99jAfM{13Efwe=^bFIrnOxZI=ItxVs:j]a_9~WV-PxFNbNIn+s."
"pic3.png",8,4,"Y99jAfM{13Efwe=^bFIrnOxZI=ItxVs:j]a_9~WV-PxFNbNIn+s.EMNK-T-SItNHfia$"
"pic3.png",8,5,"h99jAfM{13Efwe=^bFIrnOxZI=ItxVs:j]a_9~WV-PxFNbNIn+s.EMNK-T-SItNHfia$NKj=j?oMxYNIR+s."
"pic3.png",8,6,"q99jAfM{13Efwe=^bFIrnOxZI=ItxVs:j]a_9~WV-PxFNbNIn+s.EMNK-T-SItNHfia$NKj=j?oMxYNIR+s.xZbHR*ayj[oeWCoL"
"pic3.png",8,7,"z99jAfM{13Efwe=^bFIrnOxZI=ItxVs:j]a_9~WV-PxFNbNIn+s.EMNK-T-SItNHfia$NKj=j?oMxYNIR+s.xZbHR*ayj[oeWCoLxYo1R+WXWCoLt6jZ"
"pic3.png",8,8,":99jAfM{13Efwe=^bFIrnOxZI=ItxVs:j]a_9~WV-PxFNbNIn+s.EMNK-T-SItNHfia$NKj=j?oMxYNIR+s.xZbHR*ayj[oeWCoLxYo1R+WXWCoLt6jZa#s:ayRkofj[jsj["
